运动学片段,车辆编号,加速时间(s),减速时间(s),怠速时间(s),匀速时间(s),行停时间比例,行驶距离(m),最大速度(m/s),平均速度(m/s),平均行驶速度(m/s),速度标准差,最大加速度(m/s^2),平均加速度(m/s^2),最大减速度(m/s^2),平均减速度(m/s^2),加速度标准差,怠速时间比,加速时间比,减速时间比,匀速时间比,平均发动机转速,平均扭矩百分比,平均发动机负荷百分比
192,3,69,34,147,19,103.12925170068027,1120.1031279756996,13.416666666666666,4.163952148608549,9.181173180128685,5.0862754113168664,0.9166666666666666,0.31924315619967814,-3.888888888888889,-0.6266339869281046,0.18508188675342893,0.5464684014869888,0.25650557620817843,0.12639405204460966,0.07063197026022305,948.6431226765799,22.36802973977695,27.851301115241636
193,3,56,40,56,29,96.51785714285714,949.3222085180552,5.861111111111111,5.244874080210249,7.594577668144441,3.35916529216914,2.2222222222222223,0.49808201058201057,-3.4444444444444438,-0.6027777777777777,0.4239164936029417,0.30939226519337015,0.30939226519337015,0.22099447513812154,0.16022099447513813,1012.6574585635359,21.607734806629836,26.751381215469614
194,3,17,3,164,45,20.274390243902438,418.554647067454,9.083333333333334,1.8277495505128998,6.4393022625762155,3.7331195831035013,1.6944444444444444,0.5751633986928103,-0.472222222222223,-0.3333333333333335,0.43009565421637636,0.7161572052401747,0.07423580786026202,0.013100436681222707,0.1965065502183406,797.3711790393013,18.676855895196507,23.965065502183407
195,3,15,10,2,4,27.0,410.82126184718055,10.13888888888889,13.25229876926389,14.166250408523467,8.479737032843147,1.4722222222222225,0.6759259259259258,-1.583333333333333,-1.0027777777777778,0.3701388165056793,0.06451612903225806,0.4838709677419355,0.3225806451612903,0.12903225806451613,1232.8064516129032,26.93548387096774,33.12903225806452
196,3,28,14,3,5,43.666666666666664,320.6027956567437,10.027777777777779,6.412055913134874,6.821336077803057,2.5736394575704886,2.6666666666666665,0.6081349206349209,-3.75,-0.9325396825396827,0.5251259237218022,0.06,0.56,0.28,0.1,1338.24,25.84,31.36
197,3,18,13,67,6,31.08955223880597,1130.954997753633,11.13888888888889,10.874567286092626,30.566351290638732,9.223648437986782,2.5,0.5370370370370371,-2.8055555555555562,-0.8824786324786327,0.555324025828661,0.6442307692307693,0.17307692307692307,0.125,0.057692307692307696,897.0192307692307,18.557692307692307,23.548076923076923
198,3,147,130,57,61,278.0701754385965,3102.075772976121,14.694444444444445,7.853356387281319,9.177738973302132,4.428125168874472,1.8888888888888888,0.4089191232048372,-3.7499999999999996,-0.4500000000000001,0.2928234862746171,0.14430379746835442,0.3721518987341772,0.3291139240506329,0.15443037974683543,1203.1341772151898,23.384810126582277,28.610126582278482
199,3,12,12,36,2,24.055555555555557,103.09541944425784,5.361111111111111,1.6628293458751264,3.9652084401637633,1.9719545455957066,1.8333333333333335,0.5300925925925926,-2.7499999999999996,-0.5277777777777777,0.42589447347638,0.5806451612903226,0.1935483870967742,0.1935483870967742,0.03225806451612903,905.6290322580645,23.870967741935484,30.096774193548388
200,3,22,41,4,33,71.25,852.2601817018049,12.944444444444445,8.52260181701805,8.877710226060467,3.1565246207396114,2.388888888888889,0.6047979797979799,-1.3611111111111112,-0.3197831978319784,0.5136965117787463,0.04,0.22,0.41,0.33,1188.73,20.84,25.44
201,3,40,26,40,32,66.8,712.4859574358743,9.75,5.162941720549814,7.270264871794636,4.038289831165403,1.1111111111111112,0.45138888888888895,-2.472222222222222,-0.6570512820512823,0.27838475351149233,0.2898550724637681,0.2898550724637681,0.18840579710144928,0.2318840579710145,1062.7391304347825,21.391304347826086,26.543478260869566
202,3,26,25,62,53,51.854838709677416,1113.276892115437,12.75,6.706487301900223,10.704585501109971,5.442581647047019,2.8055555555555554,0.4711538461538463,-2.25,-0.4422222222222223,0.5471306037034931,0.37349397590361444,0.1566265060240964,0.15060240963855423,0.3192771084337349,1056.0722891566265,19.951807228915662,24.85542168674699
203,3,34,47,59,47,81.79661016949153,1160.6306035283503,11.833333333333334,6.206580767531285,9.067426590065237,4.564402229697351,2.5277777777777777,0.44117647058823545,-1.4722222222222219,-0.31796690307328607,0.4628424807984862,0.3155080213903743,0.18181818181818182,0.25133689839572193,0.25133689839572193,1065.7914438502673,19.620320855614974,24.32620320855615
204,3,18,21,39,9,39.23076923076923,242.20245683460655,7.972222222222222,2.7839362854552476,5.045884517387637,2.961100430375989,1.8333333333333333,0.5555555555555556,-1.4166666666666672,-0.41005291005291006,0.40835327909629526,0.4482758620689655,0.20689655172413793,0.2413793103448276,0.10344827586206896,920.2758620689655,19.298850574712645,24.42528735632184
205,3,22,13,33,4,35.121212121212125,270.63035665230245,11.75,3.7587549535042006,6.939239914161601,4.4176938205511815,1.5,0.547979797979798,-2.2777777777777777,-0.9273504273504272,0.4107476739656563,0.4583333333333333,0.3055555555555556,0.18055555555555555,0.05555555555555555,980.0972222222222,24.875,31.0
206,3,38,19,5,32,63.4,590.7472516761085,11.13888888888889,6.2845452305968985,6.637609569394478,3.8209835403102863,1.0833333333333335,0.3750000000000001,-2.8055555555555554,-0.6023391812865495,0.2210081969789896,0.05319148936170213,0.40425531914893614,0.20212765957446807,0.3404255319148936,1141.4893617021276,23.46808510638298,28.97872340425532
207,3,27,21,54,1,48.01851851851852,377.5278076984643,13.444444444444445,3.6653185213443136,7.704649136703353,4.809837247553946,0.8055555555555556,0.4979423868312756,-1.1388888888888888,-0.6111111111111109,0.1623103384630485,0.5242718446601942,0.2621359223300971,0.20388349514563106,0.009708737864077669,953.9708737864078,20.92233009708738,26.194174757281555
208,3,83,76,18,44,161.44444444444446,2491.223920843415,17.52777777777778,11.272506429155722,12.272039018933079,5.419340320964769,1.6944444444444444,0.4802543507362783,-2.3055555555555554,-0.5190058479532165,0.32752441029126594,0.08144796380090498,0.3755656108597285,0.3438914027149321,0.19909502262443438,1376.5384615384614,27.398190045248867,33.09954751131222
209,3,106,51,38,36,157.94736842105263,3088.3985242950894,17.47222222222222,13.369690581364024,16.00206489272067,6.572068876490473,1.8333333333333333,0.43946540880503115,-4.055555555555556,-0.8507625272331155,0.3404164708968463,0.1645021645021645,0.4588744588744589,0.22077922077922077,0.15584415584415584,1355.9437229437228,28.155844155844157,34.073593073593074
210,3,19,15,41,9,34.21951219512195,445.4032445147204,13.222222222222221,5.302419577556195,10.358214988714428,5.719293527137328,2.9444444444444446,0.695906432748538,-2.194444444444444,-0.8796296296296297,0.6821111642305646,0.4880952380952381,0.2261904761904762,0.17857142857142858,0.10714285714285714,1086.357142857143,22.333333333333332,27.583333333333332
211,3,58,38,9,37,100.11111111111111,1309.4852979013901,12.416666666666666,9.221727450009789,9.845754119559324,3.656282708899705,3.0,0.37212643678160934,-1.7777777777777772,-0.5657894736842107,0.4077245982258301,0.06338028169014084,0.4084507042253521,0.2676056338028169,0.2605633802816901,1238.5774647887324,24.58450704225352,29.87323943661972
212,3,15,15,46,4,30.08695652173913,202.80713153800946,9.416666666666666,2.535089144225118,5.964915633470866,3.4882041848159573,2.361111111111111,0.662962962962963,-1.7222222222222223,-0.65,0.539763195549894,0.575,0.1875,0.1875,0.05,928.925,19.7125,24.8
213,3,13,22,26,9,35.34615384615385,227.5355851236374,9.666666666666666,3.2505083589091055,5.171263298264486,3.482149572286106,2.5833333333333335,0.7713675213675212,-0.9722222222222222,-0.42424242424242437,0.6271358421053693,0.37142857142857144,0.18571428571428572,0.3142857142857143,0.12857142857142856,997.5285714285715,22.457142857142856,27.9
214,3,26,22,87,9,48.10344827586207,221.23702734716136,5.083333333333333,1.5363682454663983,3.881351356967743,1.6455900750845203,0.9444444444444443,0.42521367521367537,-0.9999999999999999,-0.4823232323232324,0.2251106658796082,0.6041666666666666,0.18055555555555555,0.1527777777777778,0.0625,787.5069444444445,21.71527777777778,27.46527777777778
215,3,50,39,56,15,89.26785714285714,517.3692770042312,10.416666666666666,3.2335579812764452,4.974704586579146,2.94097385347476,1.5277777777777777,0.5411111111111112,-2.0555555555555554,-0.693732193732194,0.3324636803704009,0.35,0.3125,0.24375,0.09375,967.46875,21.96875,27.475
216,3,27,22,122,18,49.14754098360656,625.8259615563592,12.472222222222221,3.3112484738431704,9.340685993378495,4.7472245073896415,1.7222222222222223,0.5061728395061729,-1.1944444444444438,-0.5555555555555554,0.3655029961256163,0.6455026455026455,0.14285714285714285,0.1164021164021164,0.09523809523809523,923.047619047619,19.915343915343914,24.984126984126984
217,3,244,199,81,181,445.2345679012346,7551.590525427439,17.63888888888889,10.711475922592113,12.101907893313204,5.445157992750191,2.75,0.3895719489981783,-2.138888888888889,-0.48003908431044107,0.3242922936748912,0.1148936170212766,0.34609929078014184,0.2822695035460993,0.25673758865248225,1347.9843971631205,26.534751773049646,32.07375886524823
218,3,62,62,16,41,126.5625,1652.8375633869114,13.75,9.131699245231555,10.01719735386007,4.476149494115593,3.8888888888888893,0.5398745519713263,-2.055555555555555,-0.5250896057347672,0.5466950448981927,0.08839779005524862,0.3425414364640884,0.3425414364640884,0.2265193370165746,1229.5469613259668,23.464088397790054,28.486187845303867
219,3,27,19,31,3,46.096774193548384,434.9217641669631,12.277777777777779,5.436522052087039,8.875954370754348,4.801697019932591,1.7777777777777777,0.7211934156378603,-2.6111111111111116,-0.9371345029239767,0.43747633559890603,0.3875,0.3375,0.2375,0.0375,1114.6875,27.0375,33.525
220,3,73,60,12,31,135.58333333333334,1833.7968955501065,15.277777777777779,10.419300542898332,11.18168838750065,4.566020303280858,1.2777777777777777,0.3736681887366821,-1.3055555555555556,-0.43842592592592594,0.24790007185549587,0.06818181818181818,0.4147727272727273,0.3409090909090909,0.17613636363636365,1363.7272727272727,29.352272727272727,35.53409090909091
221,3,6,5,42,0,11.0,39.412283110902585,5.194444444444445,0.7436279832245771,3.5829348282638716,1.4973504682841352,2.3333333333333335,0.8842592592592592,-1.2777777777777777,-0.8388888888888888,0.7109911405358291,0.7924528301886793,0.11320754716981132,0.09433962264150944,0.0,811.7547169811321,18.88679245283019,23.77358490566038
222,3,84,49,11,32,135.9090909090909,1653.1875546596764,14.0,9.39311110602089,10.019318513088947,4.140138603688927,2.333333333333333,0.3998015873015875,-2.6944444444444455,-0.6848072562358275,0.3100622986800172,0.0625,0.4772727272727273,0.2784090909090909,0.18181818181818182,1277.596590909091,25.443181818181817,31.051136363636363
223,3,5,8,109,0,13.0,113.6292245737397,6.25,0.9313870866699976,8.740709582595361,1.2891336059289213,2.8333333333333335,1.3,-1.6944444444444446,-0.8020833333333334,0.8751366736292477,0.8934426229508197,0.040983606557377046,0.06557377049180328,0.0,742.8852459016393,16.360655737704917,21.42622950819672
224,3,37,23,24,20,60.833333333333336,644.5050138656474,11.333333333333334,6.197163594861994,8.056312673320592,4.0829348246545125,1.75,0.421921921921922,-1.4444444444444444,-0.6775362318840581,0.33976759497511194,0.23076923076923078,0.3557692307692308,0.22115384615384615,0.19230769230769232,1078.826923076923,20.701923076923077,25.451923076923077
225,3,230,180,66,224,413.3939393939394,8407.922414892511,17.916666666666668,12.01131773556073,13.26170727901027,4.91488019625242,2.972222222222223,0.3606280193236719,-2.277777777777777,-0.4643518518518517,0.3234543037954445,0.09428571428571429,0.32857142857142857,0.2571428571428571,0.32,1401.5542857142857,27.63714285714286,33.191428571428574
226,3,137,102,27,61,241.25925925925927,4253.376554614435,19.0,13.00726775111448,14.177921848714783,5.527648829290122,1.8888888888888888,0.3992295214922952,-2.3888888888888893,-0.46220554193899754,0.28270184105710805,0.08256880733944955,0.41896024464831805,0.3119266055045872,0.18654434250764526,1386.7584097859328,27.92354740061162,33.64525993883792
227,3,89,52,6,43,148.16666666666666,4048.7395327090276,20.22222222222222,21.30915543531067,22.004019199505585,10.694387927214803,2.3333333333333335,0.4425717852684143,-2.694444444444445,-0.606837606837607,0.305564003764976,0.031578947368421054,0.46842105263157896,0.2736842105263158,0.22631578947368422,1489.3736842105263,31.28421052631579,37.44736842105263
228,3,44,43,19,21,88.10526315789474,693.5416526511056,12.027777777777779,5.460957894890595,6.421681968991718,3.580375108664152,1.8333333333333333,0.6218434343434344,-2.0833333333333335,-0.6388888888888888,0.3863651836966441,0.14960629921259844,0.3464566929133858,0.33858267716535434,0.16535433070866143,1115.5039370078741,22.708661417322833,28.031496062992126
229,3,19,15,26,11,34.42307692307692,488.02601895487004,9.25,6.873605900772818,10.845022643441556,4.624466082408073,2.25,0.672514619883041,-1.7777777777777772,-0.6018518518518519,0.49218873621860043,0.36619718309859156,0.2676056338028169,0.2112676056338028,0.15492957746478872,1062.4084507042253,21.87323943661972,26.95774647887324
230,3,53,36,3,24,97.0,1278.0359198402537,8.722222222222221,11.017551033105635,11.310052387966847,4.999801110478388,2.2222222222222223,0.45125786163522,-2.055555555555555,-0.425925925925926,0.3589033324414005,0.02586206896551724,0.45689655172413796,0.3103448275862069,0.20689655172413793,1483.4827586206898,35.077586206896555,42.13793103448276
231,3,22,13,38,11,35.28947368421053,197.47387334859977,7.694444444444445,2.350879444626188,4.292910290186952,2.5358089372346746,1.0,0.4873737373737374,-1.1388888888888888,-0.34401709401709396,0.22901966094971027,0.4523809523809524,0.2619047619047619,0.15476190476190477,0.13095238095238096,904.9404761904761,17.654761904761905,22.19047619047619
232,3,15,20,4,11,37.75,746.4151783481963,8.61111111111111,14.928303566963926,16.226416920612962,11.362737291965605,1.5833333333333333,0.4981481481481481,-1.9999999999999998,-0.547222222222222,0.36885802340007706,0.08,0.3,0.4,0.22,892.8,17.96,22.72
233,3,40,22,55,17,62.30909090909091,560.5767054313932,11.027777777777779,4.183408249488009,7.095907663688521,4.095413065813537,1.1944444444444438,0.34930555555555565,-2.0555555555555554,-0.6388888888888888,0.2629286256598128,0.41044776119402987,0.29850746268656714,0.16417910447761194,0.12686567164179105,883.044776119403,15.559701492537313,20.119402985074625
234,3,120,121,2,84,283.0,1836.3720121332265,8.944444444444445,5.615816550866136,5.6503754219483895,2.4743021045505267,2.0,0.43402777777777785,-3.3055555555555554,-0.4067743551214625,0.33550723414952865,0.0061162079510703364,0.3669724770642202,0.37003058103975534,0.25688073394495414,1036.211009174312,20.40366972477064,25.321100917431192
235,3,153,131,181,145,284.8011049723757,5334.33535458522,16.194444444444443,8.744812056697082,12.434348145886293,5.91262788534801,2.3055555555555554,0.37599854756717455,-2.5833333333333335,-0.47370653095843884,0.33739396312484743,0.2967213114754098,0.25081967213114753,0.21475409836065573,0.23770491803278687,1132.8590163934425,19.631147540983605,24.285245901639342
236,3,62,52,43,48,115.11627906976744,1877.694585069039,16.194444444444443,9.15948578082458,11.590707315240982,5.771801945864581,1.8333333333333333,0.33691756272401446,-1.6944444444444449,-0.40438034188034183,0.2769020187198364,0.2097560975609756,0.3024390243902439,0.25365853658536586,0.23414634146341465,1230.6048780487804,23.12682926829268,28.2
237,3,43,32,65,65,76.0,1522.0819317003939,12.472222222222221,7.424789910733629,10.872013797859957,5.255205692245089,3.0833333333333335,0.3326873385012919,-0.33333333333333215,-0.16840277777777773,0.464791373742926,0.3170731707317073,0.2097560975609756,0.15609756097560976,0.3170731707317073,1075.7463414634146,20.12682926829268,24.93658536585366
238,3,9,11,25,6,20.24,100.25443988232603,4.75,1.9657733310260006,3.855939995474078,1.7894314466615457,1.0555555555555558,0.6512345679012346,-1.1111111111111112,-0.5126262626262627,0.23464910874997796,0.49019607843137253,0.17647058823529413,0.21568627450980393,0.11764705882352941,847.5294117647059,20.901960784313726,26.392156862745097
239,3,5,4,57,0,9.0,40.3607008530491,3.75,0.611525770500744,4.484522317005456,0.9498564579647145,1.1111111111111112,0.75,-1.6388888888888886,-0.8333333333333333,0.30276503540974914,0.8636363636363636,0.07575757575757576,0.06060606060606061,0.0,702.6060606060606,21.0,26.575757575757574
240,3,9,13,48,5,22.104166666666668,122.29639479088375,7.055555555555555,1.6306185972117833,4.529496103366065,2.2057844658013726,1.2777777777777777,0.7808641975308642,-1.4444444444444444,-0.5448717948717948,0.292933593029745,0.64,0.12,0.17333333333333334,0.06666666666666667,838.3733333333333,18.96,24.30666666666667
241,3,16,13,124,4,29.032258064516128,167.44354447262484,8.416666666666666,1.0665193915453812,5.074046802200753,2.0128392346464827,3.138888888888889,0.7951388888888888,-1.9722222222222223,-0.9743589743589745,0.7434691865350981,0.7898089171974523,0.10191082802547771,0.08280254777070063,0.025477707006369428,798.6369426751593,17.49044585987261,22.312101910828027
242,3,64,47,148,54,111.36486486486487,2193.073436038852,18.416666666666668,7.0066243962902615,13.291354157811224,7.485294100585512,2.0833333333333335,0.3459201388888889,-1.6944444444444449,-0.46690307328605213,0.3312627271423815,0.4728434504792332,0.20447284345047922,0.1501597444089457,0.17252396166134185,1103.626198083067,21.722044728434504,27.01916932907348
243,3,95,50,24,76,148.16666666666666,2830.2719024624926,16.805555555555557,11.552130214132623,12.806660192137976,4.974890240975702,1.3611111111111107,0.30701754385964924,-1.4999999999999996,-0.3372222222222223,0.22087929092764452,0.09795918367346938,0.3877551020408163,0.20408163265306123,0.31020408163265306,1360.3510204081633,26.081632653061224,31.59591836734694
244,3,17,26,73,26,43.35616438356164,967.4906232643691,12.166666666666666,6.813314248340627,14.021603235715494,5.611758819322595,0.4166666666666667,0.2499999999999999,-1.3333333333333335,-0.4594017094017093,0.10779361112725937,0.5140845070422535,0.11971830985915492,0.18309859154929578,0.18309859154929578,930.8098591549295,19.5,24.556338028169016
245,3,20,12,5,11,34.2,115.40971114314972,5.388888888888889,2.4043689821489527,2.6839467707709237,1.4801475918569391,1.8333333333333333,0.4569444444444445,-2.6666666666666665,-0.7384259259259259,0.37272716579752646,0.10416666666666667,0.4166666666666667,0.25,0.22916666666666666,953.6666666666666,20.854166666666668,26.229166666666668
246,3,40,28,25,9,68.36,615.3707720088984,11.11111111111111,6.033046784400964,7.991828207907771,4.2375128780764495,1.1388888888888893,0.41041666666666676,-2.3611111111111116,-0.5813492063492065,0.2372917784443531,0.24509803921568626,0.39215686274509803,0.27450980392156865,0.08823529411764706,1018.4705882352941,22.852941176470587,28.313725490196077
247,3,118,74,10,86,200.6,3608.069598285201,19.22222222222222,12.528019438490283,12.97866761973094,5.515896091219934,1.3888888888888893,0.3895951035781544,-1.7222222222222219,-0.40783596096096103,0.2623907285696312,0.034722222222222224,0.4097222222222222,0.2569444444444444,0.2986111111111111,1374.6180555555557,28.430555555555557,34.34375
248,3,303,278,18,195,591.8333333333334,10902.217616162097,21.666666666666668,13.730752665191558,14.049249505363527,5.251017220577758,1.7222222222222223,0.424092409240924,-1.833333333333334,-0.47951638689048764,0.2862983023711241,0.022670025188916875,0.38161209068010077,0.3501259445843829,0.2455919395465995,1470.1448362720403,29.457178841309823,35.37027707808564
249,3,62,44,28,17,106.60714285714286,1114.9675504059667,15.444444444444445,7.38389106229117,9.064776832568835,5.233844155060844,1.361111111111111,0.4260752688172047,-2.055555555555555,-0.6035353535353537,0.26526211031005986,0.18543046357615894,0.4105960264900662,0.2913907284768212,0.11258278145695365,1223.0728476821191,27.5364238410596,33.64900662251656
250,3,91,63,40,57,155.425,1944.5063717452254,14.666666666666666,7.74703733763038,9.21567000827121,4.103220829362538,1.2222222222222219,0.37271062271062266,-1.1111111111111112,-0.35934744268077606,0.22924887281492534,0.1593625498007968,0.36254980079681276,0.250996015936255,0.22709163346613545,1183.4701195219122,23.872509960159363,29.266932270916335
251,3,45,33,7,31,82.42857142857143,1739.9670885921441,14.75,14.99971628096676,15.963000812771964,6.393615864039525,1.6944444444444444,0.47962962962962985,-1.5277777777777777,-0.7365319865319866,0.31943236692144567,0.0603448275862069,0.3879310344827586,0.28448275862068967,0.2672413793103448,1332.3706896551723,27.086206896551722,32.85344827586207
252,3,57,54,58,17,111.29310344827586,1309.4023845364763,14.444444444444445,7.039797766325142,10.229706129191221,5.316302946483892,1.6111111111111112,0.3947368421052635,-1.3611111111111107,-0.39454732510288054,0.27941703649250177,0.3118279569892473,0.3064516129032258,0.2903225806451613,0.0913978494623656,1123.8010752688172,22.682795698924732,28.016129032258064
253,3,72,43,181,31,115.17127071823204,1996.2763668954342,21.083333333333332,6.104820693869829,13.67312580065366,7.6962509610178165,1.3055555555555562,0.37692901234567916,-3.583333333333333,-0.6169250645994833,0.21475825349356453,0.5535168195718655,0.22018348623853212,0.13149847094801223,0.09480122324159021,1065.3394495412845,22.434250764525995,27.553516819571865
254,3,51,42,68,35,93.51470588235294,788.2469763055193,9.694444444444445,4.0216682464567315,6.1581795023868695,3.7037043301997086,1.8055555555555556,0.47276688453159055,-1.861111111111111,-0.5515873015873017,0.37029507116137933,0.3469387755102041,0.2602040816326531,0.21428571428571427,0.17857142857142858,1012.2908163265306,22.352040816326532,27.668367346938776
255,3,15,16,14,7,31.5,105.39248284529825,6.25,2.0267785162557357,2.7734863906657434,1.8227134120631256,2.4166666666666665,0.5777777777777777,-1.25,-0.4809027777777778,0.572446917408967,0.2692307692307692,0.28846153846153844,0.3076923076923077,0.1346153846153846,920.6346153846154,25.115384615384617,31.46153846153846
256,3,18,15,11,11,34.0,96.96911951230246,4.75,1.763074900223681,2.2038436252796014,1.4730637266370277,0.9166666666666664,0.41975308641975306,-1.3333333333333335,-0.46296296296296285,0.21454502712324403,0.2,0.32727272727272727,0.2727272727272727,0.2,907.8909090909091,25.636363636363637,31.963636363636365
257,3,32,15,58,10,47.172413793103445,532.2200773199837,12.13888888888889,4.628000672347684,9.337194338947082,5.059268571428987,1.25,0.3836805555555557,-1.9999999999999998,-0.8129629629629631,0.3125337558929129,0.5043478260869565,0.2782608695652174,0.13043478260869565,0.08695652173913043,947.991304347826,24.14782608695652,29.982608695652175
258,3,42,25,6,16,69.66666666666667,699.6455176336004,9.527777777777779,7.861185591388769,8.429464067874704,3.55673171273473,1.8888888888888888,0.48148148148148157,-1.3333333333333335,-0.508888888888889,0.3309364145041104,0.06741573033707865,0.47191011235955055,0.2808988764044944,0.1797752808988764,1187.7078651685392,25.730337078651687,31.415730337078653
259,3,66,44,81,42,110.51851851851852,1856.9281267234014,16.22222222222222,7.969648612546787,12.216632412653956,6.6674222941009225,1.6388888888888888,0.2954545454545457,-1.8055555555555556,-0.44886363636363646,0.2512425334165337,0.34763948497854075,0.2832618025751073,0.1888412017167382,0.18025751072961374,1186.489270386266,27.206008583690988,33.26609442060086
260,3,321,262,33,264,591.0,12277.24338871201,22.583333333333332,13.951412941718193,14.494974484902018,5.916225404483438,1.4444444444444444,0.3344582900657663,-2.416666666666668,-0.4209075487701443,0.2411587760935401,0.0375,0.36477272727272725,0.29772727272727273,0.3,1460.3784090909091,28.96818181818182,34.76590909090909
261,3,10,10,31,4,20.129032258064516,123.87918824249812,7.277777777777778,2.2523488771363294,5.161632843437421,2.859171402373418,3.388888888888889,0.941666666666667,-2.6944444444444446,-0.9472222222222222,0.9409617158085041,0.5636363636363636,0.18181818181818182,0.18181818181818182,0.07272727272727272,913.1272727272727,22.836363636363636,28.89090909090909
262,3,21,23,13,10,44.76923076923077,180.71916597211214,6.194444444444445,2.69730098465839,3.3466512217057804,1.95991836872438,2.0833333333333335,0.6111111111111114,-2.0833333333333335,-0.5603864734299517,0.5381533735822367,0.19402985074626866,0.31343283582089554,0.34328358208955223,0.14925373134328357,948.8059701492538,24.46268656716418,30.686567164179106
263,3,71,63,9,50,139.55555555555554,834.8336092773732,7.916666666666667,4.325562742369809,4.537139180855289,2.180054239905887,2.361111111111111,0.49452269170579055,-2.3888888888888893,-0.5498236331569666,0.4329153043239701,0.046632124352331605,0.36787564766839376,0.32642487046632124,0.25906735751295334,1067.160621761658,23.492227979274613,29.0
264,3,16,20,72,9,36.125,187.90341632413146,3.888888888888889,1.606012105334457,4.175631473869588,1.5475466794392032,2.2777777777777777,0.5190972222222222,-1.111111111111111,-0.4166666666666668,0.48954331495231973,0.6153846153846154,0.13675213675213677,0.17094017094017094,0.07692307692307693,811.4358974358975,22.17948717948718,28.273504273504273
265,3,30,27,6,18,60.0,516.6856908849766,10.222222222222221,6.378835689937982,6.889142545133021,3.1608674163737964,2.1944444444444446,0.49351851851851847,-2.9722222222222223,-0.4732510288065844,0.4162147755294119,0.07407407407407407,0.37037037037037035,0.3333333333333333,0.2222222222222222,1147.1851851851852,24.469135802469136,30.209876543209877
266,3,60,30,41,60,91.46341463414635,3799.034659263213,21.416666666666668,19.890233818132007,25.32689772842142,10.505773733291466,2.388888888888889,0.3394927536231884,-3.250000000000001,-0.6684640522875821,0.3479157954296818,0.21465968586387435,0.31413612565445026,0.15706806282722513,0.31413612565445026,1490.4607329842931,30.602094240837697,36.87434554973822
267,3,32,14,14,3,46.214285714285715,324.76513630929514,13.63888888888889,5.1550021636396055,6.627859924679493,4.690777684634227,1.8055555555555556,0.599826388888889,-1.0277777777777775,-0.4146825396825398,0.4275691328635646,0.2222222222222222,0.5079365079365079,0.2222222222222222,0.047619047619047616,1184.857142857143,30.682539682539684,37.476190476190474
268,3,70,64,12,62,139.16666666666666,2605.0301253422335,20.666666666666668,12.524183294914584,13.290970027256293,5.518165983479842,2.5555555555555554,0.42341269841269846,-1.9722222222222228,-0.4600694444444445,0.39775704128926204,0.057692307692307696,0.33653846153846156,0.3076923076923077,0.2980769230769231,1480.3653846153845,30.298076923076923,36.39903846153846
269,3,30,21,30,15,51.5,659.349822060772,11.88888888888889,6.868227313133041,9.990148819102606,4.960482186678725,2.8333333333333335,0.4740740740740741,-1.8333333333333333,-0.5833333333333334,0.5134474246575954,0.3125,0.3125,0.21875,0.15625,1073.4375,25.09375,31.0
270,3,22,29,9,19,53.111111111111114,823.9247170969907,9.472222222222221,10.429426798696085,11.77035310138558,6.649595766301032,1.6944444444444444,0.5517676767676769,-1.4166666666666667,-0.48659003831417635,0.4309256681094407,0.11392405063291139,0.27848101265822783,0.3670886075949367,0.24050632911392406,1069.5316455696202,22.72151898734177,27.9873417721519
271,3,19,20,4,7,40.75,283.1089530643748,9.777777777777779,5.662179061287496,6.154542457921192,3.4915133241147527,1.7222222222222223,0.5043859649122807,-1.4166666666666667,-0.4833333333333334,0.38818473822665944,0.08,0.38,0.4,0.14,1104.96,25.26,31.22
272,3,60,52,23,20,112.8695652173913,1916.3271672515164,17.333333333333332,12.363401079042042,14.51763005493573,7.493645694951924,0.8611111111111112,0.32500000000000007,-1.9444444444444442,-0.49839743589743585,0.19004953870108138,0.14838709677419354,0.3870967741935484,0.33548387096774196,0.12903225806451613,1067.5870967741935,21.593548387096774,26.574193548387097
273,3,64,40,16,36,106.25,1926.0661847247036,18.055555555555557,12.346578107209638,13.757615605176454,5.688571815778434,2.75,0.4084201388888891,-2.138888888888889,-0.6618055555555555,0.39915998818581405,0.10256410256410256,0.41025641025641024,0.2564102564102564,0.23076923076923078,1435.9679487179487,32.12179487179487,38.53846153846154
275,3,255,229,31,158,489.0967741935484,10379.606253851121,22.305555555555557,15.42289190765397,16.167610987307043,5.299936542958445,2.9166666666666665,0.4271241830065356,-2.7499999999999996,-0.4761038330907324,0.30317381717667524,0.04606240713224369,0.3789004457652303,0.34026745913818723,0.23476968796433878,1594.1158989598812,31.10995542347697,37.11887072808321
276,3,131,111,20,63,245.15,2903.6157330610167,19.916666666666668,8.934202255572359,9.520051583806612,6.382893791634944,1.8055555555555556,0.49427480916030503,-2.416666666666668,-0.5670670670670669,0.32832535659738155,0.06153846153846154,0.40307692307692305,0.3415384615384615,0.19384615384615383,1306.5261538461539,28.77230769230769,34.707692307692305
277,3,35,23,19,5,58.26315789473684,689.5715081133645,17.02777777777778,8.409408635528836,10.94557949386293,6.264751412546662,1.4166666666666667,0.4849206349206351,-1.3333333333333335,-0.6799516908212562,0.30662459864602337,0.23170731707317074,0.4268292682926829,0.2804878048780488,0.06097560975609756,1264.2439024390244,27.914634146341463,33.853658536585364
